id,ranking,company_name,city,country,current_employees,last_employees,employee_growth,founded,total_funding,Industry,Points,valuation,Industry_Group,description
328087,848,Marshalls Official Site,Houston,United States,557,397,40.13,2011.0,,Retail,447,,Shopping,"Free Shipping on $89+ Orders. Shop for brands that wow at prices that thrill. Find shoes, clothing, home decor, handbags & more from designers you love.
In short, this company was founded in 2011 in United States. It has grown by 40% and currently has 557 employees. It also focuses on the Shopping industry, specializing in Retail."
683881,849,Miamin Systems,Dubai,United States,174,44,297.87,2016.0,,Tech Services,447,,Software,"We help you carve out the right plan to enhance your digital preparedness and measurable success
In short, this company was founded in 2016 in United States. It has grown by 297% and currently has 174 employees. It also focuses on the Software industry, specializing in Tech Services."
691972,850,OPTIONS,,United States,257,63,310.0,2011.0,,NonProfit,447,,Other,"OPTIONS is private non-profit agency located in Hammond, Louisiana that has been providing services for people with developmental disabilities since 1973.
In short, this company was founded in 2011 in United States. It has grown by 310% and currently has 257 employees. It also focuses on the Other industry, specializing in NonProfit."
376469,851,Agtonomy,,,66,64,4.08,2011.0,32800000.0,Industrial,446,,Manufacturing,"Agtonomy is an AI and software services company specializing in intelligent automation for agriculture, turf, and beyond. Through partnerships with leading equipment manufacturers, Agtonomy's platform is embedded into industrial machinery to enable automation in complex, real-world environments. Its platform boosts efficiency, safety, and sustainability, while allowing operators to retain command over every task.
In short, this company was founded in 2011. It has grown by 4% and currently has 66 employees. This company has raised $32,800,000 so far. It also focuses on the Manufacturing industry, specializing in Industrial."
319618,852,Bitwise Asset Management,San Francisco,United States,137,111,23.38,2011.0,157000000.0,Fintech,446,,Financial,"As crypto grows, we believe everyone should have a simple and familiar way to access it — a way that’s expertly designed, clearly explained, and professionally managed.
In short, this company was founded in 2011 in United States. It has grown by 23% and currently has 137 employees. This company has raised $157,000,000 so far. It also focuses on the Financial industry, specializing in Fintech."
1014108,853,Denny's Franchise Development,Spartanburg ,United States,150,38,288.89,2011.0,,Restaurants,446,,Food,"Leverage the Denny's franchise difference and feed your appetite to grow. Join our supportive franchisee network — learn more today.
In short, this company was founded in 2011 in United States. It has grown by 288% and currently has 150 employees. It also focuses on the Food industry, specializing in Restaurants."
980163,854,Illini Electric Motorsports,Champaign,United States,197,50,296.88,2023.0,,Automotive,445,,Transportation,"With a diverse range of backgrounds, experiences, majors, and geographies - our curious and dedicated team are the driving force behind every design. With over 100 members, over 7 majors, and 4 colleges represented, we bring together a mix of ingenuity, creativity, and talent. Its the perfect place to learn, get hands on experience, and leave your mark.
In short, this company was founded in 2023 in United States. It has grown by 296% and currently has 197 employees. It also focuses on the Transportation industry, specializing in Automotive."
395891,855,Wrapbook,New York,United States,436,343,26.92,2018.0,151000000.0,Fintech,445,1000000000.0,Financial,"A forceÂ multiplier forÂ production financeÂ teams Empower your team to do more, fasterâwith next-gen tech, concierge service, and expert paymasters at your side. Get Started Take a tour Watch demo
In short, this company was founded in 2018 in United States. It has grown by 26% and currently has 436 employees. This company has raised $151,000,000 so far. It also focuses on the Financial industry, specializing in Fintech."
14264,856,FundThrough,Toronto,Canada,104,85,22.58,2014.0,96300000.0,Fintech,444,,Financial,"Businesses in the U.S. & Canada can get paid in a day by advancing funds from unpaid invoices with online invoice financing and factoring from FundThrough.
In short, this company was founded in 2014 in Canada. It has grown by 22% and currently has 104 employees. This company has raised $96,300,000 so far. It also focuses on the Financial industry, specializing in Fintech."
1024355,857,NEPI Rockcastle,Bucharest,Isle of Man,519,474,9.6,2011.0,,Real Estate,444,,Real Estate,"About NEPI Rockcastle

NEPI Rockcastle is Europe’s third-largest listed retail real estate company by investment portfolio value and the largest owner, operator and developer of shopping centres in Central and Eastern Europe (CEE). The company’s €8bn portfolio is located across eight CEE countries, owns and operates 60 retail properties.

It is a market leader in Romania and Poland (NEPI Rockcastle’s two largest markets) as well as having shopping centres in Bulgaria, Hungary, Slovakia, Croatia, The Czech Republic and Lithuania.

NEPI Rockcastle’s growth is being propelled through a €788 million development program, accompanied by accretive acquisitions, with the company completing the €373 million acquisition of Magnolia Park Shopping Centre in Wroclaw, Poland, in September 2024 and the €405 million Silesia City Center in Katowice, Poland, in December 2024.

NEPI Rockcastle benefits from two key strategic advantages – its unique portfolio of retail space across the CEE assembled over the past 15 years and its team of over 650 employees, who bring unparalleled expert local knowledge in retail property. Geographically diverse management skills allow NEPI Rockcastle to pursue CEE property opportunities efficiently, benefiting from a strategic advantage in the acquisition, development and management of properties.

The company is also a member of the European Council of Shopping Places (ECSP), the U.S. Green Building Council (USGBC) and the European Public Real Estate Association (EPRA).
In short, this company was founded in 2011 in Isle of Man. It has grown by 9% and currently has 519 employees. It also focuses on the Real Estate industry, specializing in Real Estate."
886634,858,Simplicity Group,Summit,United States,613,532,15.31,2016.0,43500000.0,Finance,443,,Financial,"Simplicity is the leading partner for advisors, financial institutions, and consumers by delivering the best combination of wealth accumulation and financial protection products that meet the needs of a consumer-oriented holistic financial plan.
In short, this company was founded in 2016 in United States. It has grown by 15% and currently has 613 employees. This company has raised $43,500,000 so far. It also focuses on the Financial industry, specializing in Finance."
988944,859,Berry Street,Brooklyn,United States,132,56,135.71,2022.0,61200000.0,Home Health Care Services,443,,Health Care,"Nutrition therapy by registered dietitians covered by insurance.
In short, this company was founded in 2022 in United States. It has grown by 135% and currently has 132 employees. This company has raised $61,200,000 so far. It also focuses on the Health Care industry, specializing in Home Health Care Services."
361374,860,Albedo,Denver,United States,94,93,1.41,2020.0,228000000.0,Aviation,443,,Transportation,"Clarity-1 launched into VLEO
In short, this company was founded in 2020 in United States. It has grown by 1% and currently has 94 employees. This company has raised $228,000,000 so far. It also focuses on the Transportation industry, specializing in Aviation."
320522,861,Bridge Industrial,,,155,145,6.92,2011.0,,Real Estate,443,,Real Estate,"Bridge is a private equity real estate operating company & investment management platform active in the core industrial markets of the U.S. & U.K.
In short, this company was founded in 2011. It has grown by 6% and currently has 155 employees. It also focuses on the Real Estate industry, specializing in Real Estate."
342085,862,Friends and Family Company,Brooklyn,United States,251,62,303.45,2012.0,,Tech Services,442,,Software,"Friends & Family is a startup foundry that co-creates new businesses alongside our partners to bring ideas to life and scale them into businesses.

As perpetual entrepreneurs who rotate between client work and our own businesses, we’ve learned by doing and share these experiences, knowledge and tools with our partners.

We are builders who believe that the best way to gain insight is to quickly put real products in customers'​ hands and nimbly react to their needs.
In short, this company was founded in 2012 in United States. It has grown by 303% and currently has 251 employees. It also focuses on the Software industry, specializing in Tech Services."
1024854,863,BasiGo,Nairobi,Kenya,145,97,49.35,2021.0,99000000.0,Energy,442,,Energy,"BasiGo is an early-stage e-mobility start-up looking to revolutionize the public transportation sector by providing matatu owners with a cost-effective electric alternative to diesel buses.
In short, this company was founded in 2021 in Kenya. It has grown by 49% and currently has 145 employees. This company has raised $99,000,000 so far. It also focuses on the Energy industry, specializing in Energy."
769138,864,U.S.SECURITY,Las Vegas,United States,275,68,306.45,2009.0,,Security,442,,Privacy,"U.S.Security Provides Unparalleled Security Service In The Las Vegas Valley Area.Our Security Officers Go Through A 300 Hour Training Course Before They Set One Foot On A Post Or Patrol.All Our Employees Go Through A Vigorus Back Ground Check Not Only By The State Of Nevada But We Do A Second Check. All U.S.Security Employees Do Random Drug Tests Every Four Months.To Ensure Our Clients And The Public Safety Are Our Top Priority.We Treat All Our Clients Are Treated Like Family Not As A Number By Some Giant Corporation. Who Only Wants Numbers We Value Quality Over Quantity.
In short, this company was founded in 2009 in United States. It has grown by 306% and currently has 275 employees. It also focuses on the Privacy industry, specializing in Security."
733052,865,Liberty Church,Fairfield,,275,68,305.77,1991.0,,Religious,442,,Other,"It doesn’t matter who you are, where you’ve been, or what you’ve done. You matter to God and that means you matter to us. You are of infinite worth. We’re so glad you’re here. Liberty Church is made up of real people, living real lives, making mistakes, experiencing joy, doing the best we can with what we have, taking our next steps toward Christ and helping others do the same.
In short, this company was founded in 1991. It has grown by 305% and currently has 275 employees. It also focuses on the Other industry, specializing in Religious."
652699,866,ECI Pharmaceuticals,Fort Lauderdale,United States,133,34,292.86,2011.0,,Pharma,440,,Biotechnology,"
In short, ECI Pharmaceuticals was founded in 2011 in United States. It has grown by 292% and currently has 133 employees. It also focuses on the Biotechnology industry, specializing in Pharma."
489876,867,Cambium Carbon,Washington,United States,52,38,40.0,2011.0,28200000.0,Environmental,440,,Sustainability,"We build local regenerative supply chains.
In short, this company was founded in 2011 in United States. It has grown by 40% and currently has 52 employees. This company has raised $28,200,000 so far. It also focuses on the Sustainability industry, specializing in Environmental."
383477,868,Plotwise,Rotterdam,,142,96,48.72,2011.0,,AI,440,,Artificial Intelligence,"By enabling you to optimise, decarbonise, and transform your heating, cooling, steam or CO₂ grid, we help you to take on the climate challenge and progress. Our real-time Digital Twin Platform lets you optimise your grid from production to network and end users in real-time and run simulations of future situations. So you can improve performance, reduce CO2 emissions, save on operating costs, and make smarter business decisions. ​ Discover our Digital Twin Solutions for Industrial Heating
In short, this company was founded in 2011. It has grown by 48% and currently has 142 employees. It also focuses on the Artificial Intelligence industry, specializing in AI."
980733,869,Electrolit USA,Albany,United States,225,171,32.5,2014.0,,Food,440,,Food,"Premium Hydration Beverage. Live Hydrated.
In short, this company was founded in 2014 in United States. It has grown by 32% and currently has 225 employees. It also focuses on the Food industry, specializing in Food."
976777,870,Bonsai Robotics,,,56,34,62.5,2011.0,28500000.0,Manufacturing,439,,Manufacturing,"Bonsai provides vision-based automation solutions to combat growersâ biggest challenge: the labor crisis.
In short, this company was founded in 2011. It has grown by 62% and currently has 56 employees. This company has raised $28,500,000 so far. It also focuses on the Manufacturing industry, specializing in Manufacturing."
51511,871,Gerald Group,Stamford,United States,310,284,8.89,1962.0,200000.0,Mining,439,,Resource,"Gerald Group is the world’s largest independent, employee-owned metal trading house, and one of the world’s leading global commodity trading companies
In short, this company was founded in 1962 in United States. It has grown by 8% and currently has 310 employees. This company has raised $200,000 so far. It also focuses on the Resource industry, specializing in Mining."
992437,872,Rerun,Stockholm,Sweden,51,31,64.29,2022.0,20200000.0,SaaS,439,,Software,"Rerun is building the data stack for Physical AI. Open source logging and visualization multimodal data. Managed infrastructure to ingest, store, analyze, and stream data at scale with built-in visual debugging. Fast, flexible, and easy to use.
In short, this company was founded in 2022 in Sweden. It has grown by 64% and currently has 51 employees. This company has raised $20,200,000 so far. It also focuses on the Software industry, specializing in SaaS."
1028731,873,Strickland MFG,Oilville,United States,48,32,52.17,1945.0,,Manufacturing,439,,Manufacturing,"Attachments Excavator Couplers Manual Couplers S-Lock Hydraulic Couplers S-Lock Hydraulic Tilt Couplers Excavator Thumbs Main Pin Hydraulic Thumb Progressive (Pro) Link Hydraulic Thumb Weld on Hydraulic/ Manual Thumb Excavator Buckets Backhoe Buckets Ditch/Grading Buckets Heavy Duty Excavator Buckets Hi Capacity Buckets Midi Digging Buckets Mini Digging Buckets Severe/ Rock Duty Buckets Skeleton/ Riddle/ Shaker Buckets Skid Steer Buckets Tilt Ditch/Grading Buckets All Excavator Attachments Concrete Pulverizers HDR Grapples Land Rakes Ripper Hooks Wheel Loader Attachments Wheel Loader Blades Wheel Loader Booms Wheel Loader Buckets Wheel Loader Forks Wheel Loader Rakes Services Support About Us Contact +1 866 929 3388 Search Log in Cart
In short, this company was founded in 1945 in United States. It has grown by 52% and currently has 48 employees. It also focuses on the Manufacturing industry, specializing in Manufacturing."
366175,874,Gateway Fiber,St. Louis,,106,72,47.83,2011.0,75000000.0,Tech Services,439,,Software,"We're on a mission to positively impact the communities we serve through a better internet experience. Gateway Fiber is a locally-owned and operated fiber optic internet service provider.
In short, this company was founded in 2011. It has grown by 47% and currently has 106 employees. This company has raised $75,000,000 so far. It also focuses on the Software industry, specializing in Tech Services."
833605,875,KHC - A Karen Harvey Company,New York,United States,117,30,303.57,2011.0,,Recruiting,439,,Services,"“Leadership is everything. Without vision and creativity, innovation cannot take place - and without innovation, it is almost impossible to meet the demands of consumers, which are increasing and changing every day.” - Karen Harvey

KHC is an international advisory services firm with deep multi-industry expertise and an extraordinary network. With offices in New York and London, we partner with leading companies in their search for world-class talent, modern organization design and brand development strategies that serve today’s complex business needs. Our approach dismantles the divides between disciplines and industries, supporting leaders in new ways of working, thinking and remaining relevant for the future. Founded and led by entrepreneur Karen Harvey, known for her ability to see around corners and predict industry trends, our advisory services work has become equally important to our renowned practice, placing top talent.

In 2012, we recognized a rapidly evolving world where fashion and retail leaders needed a bridge to the technology sector, to mitigate their disparate approaches and improve their ability to innovate together. In the process of education, immersion and determining how we could play a role, we reshaped our business. We expanded our network with new talent, exceptional leaders and powerful ideas that when applied with a strategic lens, could reinvent traditional business. This then led to the launch of our industry leading platforms, Fashion Tech Forum and INDX. Today, FTF creates a space for visionaries, innovators and those driving the conversation across industries and culture. INDX connects emerging creatives with progressive brands for employment opportunities and knowledge sharing partnerships.
In short, this company was founded in 2011 in United States. It has grown by 303% and currently has 117 employees. It also focuses on the Services industry, specializing in Recruiting."
1028871,876,Good Job Games,Istanbul,Türkiye,210,132,59.35,2017.0,23000000.0,Gaming,438,,Gaming,"We were founded in 2017 with the motivation to reach people globally by giving them unique and unforgettable experiences with disruptive products.
In short, this company was founded in 2017 in Türkiye. It has grown by 59% and currently has 210 employees. This company has raised $23,000,000 so far. It also focuses on the Gaming industry, specializing in Gaming."
970123,877,Linklaters Germany,Frankfurt,Germany,113,29,292.59,2011.0,,Legal,438,,Services,"Linklaters ist eine globale Anwaltskanzlei, die sich auf Rechtssicherheit in einer sich wandelnden Welt konzentriert.
In short, this company was founded in 2011 in Germany. It has grown by 292% and currently has 113 employees. It also focuses on the Services industry, specializing in Legal."
896919,878,Aymium,St. Paul,United States,35,29,21.74,2012.0,150000000.0,Energy,438,,Energy,"Aymium creates bioproducts that replace fossil fuels and reduce emissions in large global industries.
In short, this company was founded in 2012 in United States. It has grown by 21% and currently has 35 employees. This company has raised $150,000,000 so far. It also focuses on the Energy industry, specializing in Energy."
481278,879,Prenuvo,San Francisco,United States,439,266,65.12,2011.0,192000000.0,Medical,438,,Health Care,"Prenuvo is the world's most advanced and comprehensive whole-body proactive health scan in under 1 hour, offering potentially life-saving insights (1 out of 20 patients) — with no contrast and zero radiation.
In short, this company was founded in 2011 in United States. It has grown by 65% and currently has 439 employees. This company has raised $192,000,000 so far. It also focuses on the Health Care industry, specializing in Medical."
327105,880,Inspiren,Brooklyn,United States,85,55,53.13,2016.0,52400000.0,Hospital/Healthcare,438,,Health Care,"Inspiren is the most complete ecosystem in senior living, bringing together care planning, staff efficiency, fall prevention, and eCall into one seamless platform. With AI-driven notifications, powerful analytics, and nurse-led support, we help operators make clinical and operational decisions - improving care planning, optimizing staff workflows, and enhancing emergency response. The result? Peace of mind for everyone.
In short, this company was founded in 2016 in United States. It has grown by 53% and currently has 85 employees. This company has raised $52,400,000 so far. It also focuses on the Health Care industry, specializing in Hospital/Healthcare."
978320,881,San Diego FC,,United States,302,74,310.0,2011.0,,Sports,438,,Sports,"The latest news, scores, highlights and stats from San Diego FC
In short, this company was founded in 2011 in United States. It has grown by 310% and currently has 302 employees. It also focuses on the Sports industry, specializing in Sports."
97741,882,Pindrop,Atlanta,United States,322,298,8.27,2011.0,333000000.0,IT Security,438,,IT,"Pindrop® solutions are leading the way to the future of voice by establishing the standard for security, identity, and trust for every voice interaction. Pindrop solutions protect some of the biggest banks, insurers, and retailers in the world using patented technology that extracts an unrivaled amount of intelligence from every call encountered. Pindrop solutions help detect fraudsters and authenticate callers, reducing fraud and operational costs, while improving customer experience and protecting brand reputation. Pindrop solutions have been implemented in 8 of the top 10 US banks and 5 of the top 7 US life insurers. Additionally, 70% of Pindrop US customers are Fortune 500.

Pindrop, a privately held company, headquartered in Atlanta, GA, was founded in 2011 and is venture-backed by Andreessen Horowitz, Citi Ventures, Felicis Ventures, CapitalG, GV, and IVP. For more information, please visit pindrop.com.
In short, this company was founded in 2011 in United States. It has grown by 8% and currently has 322 employees. This company has raised $333,000,000 so far. It also focuses on the IT industry, specializing in IT Security."
831320,883,High Rise Financial,Los Angeles,United States,128,97,32.88,2016.0,150000000.0,Finance,437,,Financial,"If you were involved in an accident that was not your fault and need money prior to settlement without applying for a loan, then we can help!
In short, this company was founded in 2016 in United States. It has grown by 32% and currently has 128 employees. This company has raised $150,000,000 so far. It also focuses on the Financial industry, specializing in Finance."
711631,884,Stanley Associates,Arlington,United States,105,27,288.46,1976.0,,Tech Services,437,,Software,"Stanley Associates, Inc., now a wholly-owned subsidiary of CGI Federal Inc., provides services to the U.S. federal civilian, defense and intelligence agencies. The combined portfolio of services and solutions enable us to serve as a full-service provider for U.S. federal clients’ mission-essential needs at every stage of program, product and business lifecycle.
In short, this company was founded in 1976 in United States. It has grown by 288% and currently has 105 employees. It also focuses on the Software industry, specializing in Tech Services."
24131,885,Thinking Hut IT Solutions,Pune,India,136,35,285.71,2010.0,,Tech Services,437,,Software,"Thinking Hut IT Solutions- an iLink Digital Group company, specializes in providing software services and IT-enabled solutions aimed to give you more from your technology investments. With a rich and varied experience in providing offshore software development, project management capabilities and stringent quality standards we develop solutions that give your business an edge over your competitors. Our portfolio includes a host of offerings suitable for any sized business, ranging from IT consulting, application development, engineering and aligning business processes to name a few.

At Thinking Hut, the team has immense exposure to Global Delivery and outsourcing models and also is well versed with the processes that help to deliver the quality and services of a Tier-1 company but at a much lower price points. We give individual attention and have same degree of work commitment for our clients whether it is a small project or a large scale project. Our ultimate aim is to get success in every venture we take into our hands and give full satisfaction to our clients who outsource their IT requirements to us.

We have highly skilled and professional team of dedicated professionals to take care of your projects.The team is a mix of Engineering, MBA and MCA graduates with strong expertise in various technologies. Founder Team at Thinking Hut, brings 70+ years of IT experience and strong capabilities to consult our clients on various aspects of IT and deliver managed projects across various functions and geographies.
In short, this company was founded in 2010 in India. It has grown by 285% and currently has 136 employees. It also focuses on the Software industry, specializing in Tech Services."
313479,886,Standard Wellness Company,Gibsonburg,United States,112,77,46.03,2017.0,,Medical,436,,Health Care,"Welcome to Standard Wellness! Improving quality of life through safe and easy access to cannabis.
In short, this company was founded in 2017 in United States. It has grown by 46% and currently has 112 employees. It also focuses on the Health Care industry, specializing in Medical."
176314,887,Fora Financial,New York,United States,211,210,0.57,2011.0,387000000.0,Finance,436,,Financial,"See why more than 55,000 companies have turned to Fora Financial for the simple, fast, and reliable business capital they need to grow — up to &dollar;1.5 million . Get Started
In short, this company was founded in 2011 in United States. It has grown by 0% and currently has 211 employees. This company has raised $387,000,000 so far. It also focuses on the Financial industry, specializing in Finance."
59388,888,GandA Partners,Houston,United States,795,250,218.75,1995.0,,HR,436,,Administrative Services,"G&A Partners is a trusted PEO serving small to mid-sized businesses. Our HR outsourcing services include payroll, benefits, recruiting and more. Get…
In short, this company was founded in 1995 in United States. It has grown by 218% and currently has 795 employees. It also focuses on the Administrative Services industry, specializing in HR."
367106,889,Higharc,Anywhere,,138,95,44.87,2018.0,78700000.0,3D,436,,Hardware,"Say goodbye to disconnected teams and repetitive manual work. Supercharge how you design, sell, and build single-family homes and communities with the only connected platform for production homebuilders . Intro to Higharc
In short, this company was founded in 2018. It has grown by 44% and currently has 138 employees. This company has raised $78,700,000 so far. It also focuses on the Hardware industry, specializing in 3D."
483149,890,K9 Resorts Luxury Pet Hotel,Fanwood,United States,327,270,21.33,2005.0,13900000.0,Hospitality,436,,Travel,"At K9 Resorts, we invite you to schedule a free tour & see why our luxury dog boarding and dog daycare services are second to none!
In short, this company was founded in 2005 in United States. It has grown by 21% and currently has 327 employees. This company has raised $13,900,000 so far. It also focuses on the Travel industry, specializing in Hospitality."
1028789,891,KoMiCo USA,Austin,United States,187,183,1.8,2007.0,,Semiconductors,436,,Hardware,"KoMiCo, a leading company of precision cleaning and special coating in semiconductor industry, was founded May 2007.

KoMiCo is one of the affiliates from MiCo Group founded in 1996. Our parent company, MiCo, has developed cleaning and refurbishment technologies for complete servicing of the high-cost parts and components utilized in semiconductors devices, tools and LCDs.

Starting with the founding of our R&D center in April of 1998, we expanded business from cleaning Etch device parts to CVD, Sputter, and all of the semiconductor manufacturing processes.

MiCo, and KoMiCo, have improved our working environment, product quality, turn-around-time, and responsiveness to customer needs of semiconductor and LCD industries. We have grown beyond the Korean market to become a global leading company of parts and materials, precision cleaning, and coating.
In addition, we developed AlN Heater, ESC, and High-functional parts with which we contributed product localization in Korea.

Going forward, KoMiCo intends to become the global leader not only in semiconductor industries
but also in all IT and a frontier industries with our advanced cleaning and coating technology. We ask our customers and investors to give your continued encouragement and involvement.
In short, this company was founded in 2007 in United States. It has grown by 1% and currently has 187 employees. It also focuses on the Hardware industry, specializing in Semiconductors."
1021143,892,RAINBOW,San Francisco,United States,155,107,44.3,2021.0,28900000.0,Insurance,435,,Financial,"f o r Casual dining Nail salons Fine dining Fitness studios Wine bars Fast food Body piercing th a t agents tr u st
In short, this company was founded in 2021 in United States. It has grown by 44% and currently has 155 employees. This company has raised $28,900,000 so far. It also focuses on the Financial industry, specializing in Insurance."
1012572,893,Ascend,Boulder,United States,124,32,287.1,2011.0,,HR,435,,Administrative Services,"Need help with your UKG implementation or ongoing system utilization? Ascend provides expert consulting and a full-range of services to ensure success. Contact us today!
In short, this company was founded in 2011 in United States. It has grown by 287% and currently has 124 employees. It also focuses on the Administrative Services industry, specializing in HR."
894002,894,MN8 Energy,New York,United States,475,397,19.76,2022.0,,Energy,435,,Energy,"Originally founded inside of Goldman Sachs, MN8 Energy is one of the largest and most sophisticated renewable energy companies in the United States. We're driven by a mission to empower businesses to build their own adventure to a decarbonized world.

The journey to a zero-carbon economy is only accelerating – and with our scaled renewable portfolio, industry-leading team and deep technological expertise across solar energy, storage, EV charging and more. We're proud to partner with over 200 world-class companies already on their journey to a sustainable future
In short, this company was founded in 2022 in United States. It has grown by 19% and currently has 475 employees. It also focuses on the Energy industry, specializing in Energy."
37945,895,Kovitz Investment Group,Chicago,United States,154,133,16.26,2003.0,,Investments,435,,Invest,"Kovitz is a wealth management firm with a focus on delivering value across the financial spectrum by adhering to strict investment principles, cultivating a strong team and placing service above all else.
In short, this company was founded in 2003 in United States. It has grown by 16% and currently has 154 employees. It also focuses on the Invest industry, specializing in Investments."
166238,896,Turnberry,Aventura,United States,327,309,5.8,1967.0,,Real Estate,435,,Real Estate,"Discover Turnberry's commitment to principled placemaking, where over five decades of expertise in property development unite with a dedication to community and quality. Explore how our partnerships with world-renowned brands create destinations of lasting value.
In short, this company was founded in 1967 in United States. It has grown by 5% and currently has 327 employees. It also focuses on the Real Estate industry, specializing in Real Estate."
1012639,897,Gravity Engineering Services,Lewes,United States,120,31,289.66,2012.0,,Tech Services,435,,Software,"With a focus on innovation and excellence, we partner with you to deliver impactful digital experiences that drive growth in an ever-changing competitive landscape
In short, this company was founded in 2012 in United States. It has grown by 289% and currently has 120 employees. It also focuses on the Software industry, specializing in Tech Services."
746045,898,Pennsylvania Transformer Technology Inc. (PTTI),Canonsburg,United States,217,170,27.92,1927.0,,Electronics,434,,Electronics,"Pennsylvania Transformer Technology LLC. (PTT) is an industry leading manufacturer of a wide range of sizes and types of power transformers for electric utility and industrial applications. PTT is a US-owned power transformer company with a rich heritage that dates back to the late 1920's. Within its two locations, PTT manufactures transformers rated from 5MVA to 600MVA and 345kV., Pennsylvania Transformer Technology LLC. (PTT) is an industry leading manufacturer of a wide range of sizes and types of power transformers for electric utility and industrial applications. PTT is a US-owned power transformer company with a rich heritage that dates back to the late 1920's. Within its two locations, PTT manufactures transformers rated from 5MVA to 600MVA and 345kV.
In short, this company was founded in 1927 in United States. It has grown by 27% and currently has 217 employees. It also focuses on the Electronics industry, specializing in Electronics."
36981,899,Medical Oncology and Hematology Associates,Des Moines,United States,174,45,285.71,1981.0,,Hospital/Healthcare,434,,Health Care,"Oncology Hematology Associates is a Hospital and Health Care company located in 5400 Mackinaw Rd Ste 3101, Saginaw, Michigan, United States.
In short, this company was founded in 1981 in United States. It has grown by 285% and currently has 174 employees. It also focuses on the Health Care industry, specializing in Hospital/Healthcare."
764238,900,Yeadon Domes,Minneapolis,United States,49,48,2.5,2011.0,,Sports,433,,Sports,"Design your custom inflatable dome with our world-class team of experts today.
In short, this company was founded in 2011 in United States. It has grown by 2% and currently has 49 employees. It also focuses on the Sports industry, specializing in Sports."
1016465,901,DEEP,Luxembourg,Luxembourg,340,84,710.81,2024.0,,SaaS,433,,Software,"Boostez votre performance numérique avec DEEP, expert Cloud, Data, IA et Cybersécurité. Découvrir nos solutions numériques
In short, this company was founded in 2024 in Luxembourg. It has grown by 710% and currently has 340 employees. It also focuses on the Software industry, specializing in SaaS."
336734,902,Cagent Vascular,Wayne,United States,83,55,52.27,2014.0,73200000.0,Medical Equip,433,,Health Care,"Let’s Get to the Point Cagent Vascular is pioneering serration technology dedicated to improving the treatment of cardiovascular disease.
In short, this company was founded in 2014 in United States. It has grown by 52% and currently has 83 employees. This company has raised $73,200,000 so far. It also focuses on the Health Care industry, specializing in Medical Equip."
102319,903,Super Star Car Wash,Phoenix,United States,462,349,32.18,1995.0,,Automotive,433,,Transportation,"In 1993, we opened our first car wash location in Chandler, Arizona. Today, we’re proud to have grown to serve dozens of communities in the US, with many more locations in the works.

From the start, we’ve been committed to providing super care for cars and the people who drive them. Our goal has always been to create affordable, convenient, and welcoming locations you can trust to truly care for your car. We’re proud to give back to our communities through fundraisers and partnerships with local nonprofits, and to support our diverse team members with career advancement opportunities, competitive pay, and benefits.

Super Star isn’t just a place to get your car washed.
It’s where you go to leave your messes and stresses behind.
In short, this company was founded in 1995 in United States. It has grown by 32% and currently has 462 employees. It also focuses on the Transportation industry, specializing in Automotive."
1019171,904,PRAN Beverages (India) Private Limited,Kolkata,India,443,106,317.91,2010.0,,Food,433,,Food,"PRAN Beverages (India) Pvt. Ltd. has introduced the PRAN brand to the Indian consumers. Since our inception in 2010, we have established ourselves as a renowned manufacturer of PRAN Snacks and authorised importers of PRAN brand Beverages, Bakery and Confectionery products in India. Over the years, the name PRAN has become synonymous to commitment in delivering the best quality product, superior taste and unmatchable packaging to our customers. We feel a constant obligation towards our customer’s expectation in terms of getting value for his hard earned money. Today, it is one of the fast growing company in Eastern India making its mark in diverse food categories of FMCG and at the same time gradually making its presence felt in rest of India. We respect your taste buds and shall be obliged to constantly give them sensations worth remembering.
In short, this company was founded in 2010 in India. It has grown by 317% and currently has 443 employees. It also focuses on the Food industry, specializing in Food."
315517,905,ByHeart,New York City,United States,243,217,12.21,2016.0,464000000.0,Health,432,,Health Care,"We believe in feeding freedom. Feeding our babies is a universal way we show our love in those beautiful and blurry early days of parenthood. At ByHeart, well-fed means a balanced blend of nature and science — for babies’ health and parents’ peace of mind.
In short, this company was founded in 2016 in United States. It has grown by 12% and currently has 243 employees. This company has raised $464,000,000 so far. It also focuses on the Health Care industry, specializing in Health."
382200,906,Fairmat,,,127,89,43.27,2011.0,,Environmental,432,,Sustainability,"We are on a mission to build a closed-loop ecosystem that keeps valuable materials out of landfills and in the heart of product design.

Thanks to our proprietary recycling technology, we transform CFRP waste into a high performance advanced recycled material. This lightweight, strong, and extremely versatile material can be used across industries: sports, energy, automotive and electronics.
In short, this company was founded in 2011. It has grown by 43% and currently has 127 employees. It also focuses on the Sustainability industry, specializing in Environmental."
1015586,907,Schools Week,London,United Kingdom,278,70,300.0,2014.0,,Education,432,,Education,"Members of taskforce on ‘broken’ SEND system named Former education secretary, children’s commissioner and trust leaders among members 3h
In short, this company was founded in 2014 in United Kingdom. It has grown by 300% and currently has 278 employees. It also focuses on the Education industry, specializing in Education."
